segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.618164,-43.574707,969.946000,0.017848,67.000000,70.000000,-133.293000,nan,1000.000000,1000.000000
1,172.629578,-43.571190,969.946000,0.076154,67.000000,70.000000,164.413000,nan,1000.000000,1000.000000
1,172.641006,-43.567680,969.946000,0.283775,67.000000,70.000000,166.021000,nan,1000.000000,1000.000000
1,172.652420,-43.564163,969.946000,0.553041,67.000000,70.000000,177.554000,nan,1000.000000,1000.000000
1,172.663849,-43.560654,969.946000,0.767582,67.000000,70.000000,-160.101000,nan,1000.000000,1000.000000
1,172.675262,-43.557137,969.946000,0.783263,67.000000,70.000000,-142.906000,nan,1000.000000,1000.000000
1,172.686691,-43.553623,969.946000,0.617147,67.000000,70.000000,-131.981000,nan,1000.000000,1000.000000
1,172.698120,-43.550110,969.946000,0.346691,67.000000,70.000000,-118.581000,nan,1000.000000,1000.000000
1,172.619812,-43.577538,1909.640000,0.101223,67.000000,70.000000,171.034000,nan,1000.000000,1000.000000
1,172.631241,-43.574024,1909.640000,0.236598,67.000000,70.000000,175.788000,nan,1000.000000,1000.000000
1,172.642670,-43.570511,1909.640000,0.488222,67.000000,70.000000,-179.139000,nan,1000.000000,1000.000000
1,172.654083,-43.566994,1909.640000,0.818254,67.000000,70.000000,-169.644000,nan,1000.000000,1000.000000
1,172.665512,-43.563484,1909.640000,1.085380,67.000000,70.000000,-155.947000,nan,1000.000000,1000.000000
1,172.676926,-43.559967,1909.640000,1.100760,67.000000,70.000000,-144.387000,nan,1000.000000,1000.000000
1,172.688354,-43.556458,1909.640000,0.844209,67.000000,70.000000,-136.329000,nan,1000.000000,1000.000000
1,172.699768,-43.552940,1909.640000,0.415128,67.000000,70.000000,-127.906000,nan,1000.000000,1000.000000
1,172.621475,-43.580368,2849.330000,0.221133,67.000000,70.000000,163.109000,nan,1000.000000,1000.000000
1,172.632904,-43.576855,2849.330000,0.477564,67.000000,70.000000,173.015000,nan,1000.000000,1000.000000
1,172.644318,-43.573341,2849.330000,0.782300,67.000000,70.000000,-178.061000,nan,1000.000000,1000.000000
1,172.655746,-43.569824,2849.330000,1.105160,67.000000,70.000000,-169.003000,nan,1000.000000,1000.000000
1,172.667160,-43.566315,2849.330000,1.314000,67.000000,70.000000,-159.714000,nan,1000.000000,1000.000000
1,172.678589,-43.562798,2849.330000,1.252910,67.000000,70.000000,-152.315000,nan,1000.000000,1000.000000
1,172.690002,-43.559288,2849.330000,0.903087,67.000000,70.000000,-147.799000,nan,1000.000000,1000.000000
1,172.701431,-43.555771,2849.330000,0.395790,67.000000,70.000000,-145.363000,nan,1000.000000,1000.000000
1,172.623138,-43.583199,3789.020000,0.310919,67.000000,70.000000,162.099000,nan,1000.000000,1000.000000
1,172.634552,-43.579689,3789.020000,0.666568,67.000000,70.000000,171.193000,nan,1000.000000,1000.000000
1,172.645981,-43.576172,3789.020000,0.998390,67.000000,70.000000,179.605000,nan,1000.000000,1000.000000
1,172.657394,-43.572659,3789.020000,1.268960,67.000000,70.000000,-172.635000,nan,1000.000000,1000.000000
1,172.668823,-43.569145,3789.020000,1.382230,67.000000,70.000000,-165.992000,nan,1000.000000,1000.000000
1,172.680237,-43.565628,3789.020000,1.239170,67.000000,70.000000,-161.679000,nan,1000.000000,1000.000000
1,172.691666,-43.562119,3789.020000,0.847468,67.000000,70.000000,-160.854000,nan,1000.000000,1000.000000
1,172.703094,-43.558601,3789.020000,0.351098,67.000000,70.000000,-164.786000,nan,1000.000000,1000.000000
1,172.624786,-43.586029,4728.720000,0.342039,67.000000,70.000000,164.190000,nan,1000.000000,1000.000000
1,172.636215,-43.582520,4728.720000,0.735307,67.000000,70.000000,171.652000,nan,1000.000000,1000.000000
1,172.647644,-43.579002,4728.720000,1.057630,67.000000,70.000000,178.718000,nan,1000.000000,1000.000000
1,172.659058,-43.575493,4728.720000,1.264360,67.000000,70.000000,-174.919000,nan,1000.000000,1000.000000
1,172.670486,-43.571976,4728.720000,1.296650,67.000000,70.000000,-170.086000,nan,1000.000000,1000.000000
1,172.681900,-43.568462,4728.720000,1.108030,67.000000,70.000000,-167.929000,nan,1000.000000,1000.000000
1,172.693329,-43.564949,4728.720000,0.731206,67.000000,70.000000,-169.817000,nan,1000.000000,1000.000000
1,172.704742,-43.561432,4728.720000,0.297961,67.000000,70.000000,-177.823000,nan,1000.000000,1000.000000
1,172.626450,-43.588860,5668.410000,0.310949,67.000000,70.000000,167.783000,nan,1000.000000,1000.000000
1,172.637878,-43.585350,5668.410000,0.669238,67.000000,70.000000,173.738000,nan,1000.000000,1000.000000
1,172.649292,-43.581833,5668.410000,0.944601,67.000000,70.000000,179.922000,nan,1000.000000,1000.000000
1,172.660721,-43.578323,5668.410000,1.091100,67.000000,70.000000,-174.116000,nan,1000.000000,1000.000000
1,172.672134,-43.574806,5668.410000,1.073500,67.000000,70.000000,-169.697000,nan,1000.000000,1000.000000
1,172.683563,-43.571293,5668.410000,0.881076,67.000000,70.000000,-168.135000,nan,1000.000000,1000.000000
1,172.694977,-43.567780,5668.410000,0.559870,67.000000,70.000000,-170.795000,nan,1000.000000,1000.000000
1,172.706406,-43.564266,5668.410000,0.220566,67.000000,70.000000,179.879000,nan,1000.000000,1000.000000
1,172.628113,-43.591694,6608.100000,0.228316,67.000000,70.000000,170.961000,nan,1000.000000,1000.000000
1,172.639526,-43.588181,6608.100000,0.496573,67.000000,70.000000,175.621000,nan,1000.000000,1000.000000
1,172.650955,-43.584663,6608.100000,0.707576,67.000000,70.000000,-178.009000,nan,1000.000000,1000.000000
1,172.662369,-43.581154,6608.100000,0.813965,67.000000,70.000000,-170.061000,nan,1000.000000,1000.000000
1,172.673798,-43.577637,6608.100000,0.781657,67.000000,70.000000,-163.367000,nan,1000.000000,1000.000000
1,172.685211,-43.574127,6608.100000,0.617978,67.000000,70.000000,-159.686000,nan,1000.000000,1000.000000
1,172.696640,-43.570610,6608.100000,0.371551,67.000000,70.000000,-159.716000,nan,1000.000000,1000.000000
1,172.708069,-43.567097,6608.100000,0.133622,67.000000,70.000000,-167.439000,nan,1000.000000,1000.000000
1,172.629761,-43.594524,7547.790000,0.123928,67.000000,70.000000,169.809000,nan,1000.000000,1000.000000
1,172.641190,-43.591011,7547.790000,0.300572,67.000000,70.000000,172.554000,nan,1000.000000,1000.000000
1,172.652618,-43.587498,7547.790000,0.479730,67.000000,70.000000,-178.886000,nan,1000.000000,1000.000000
1,172.664032,-43.583984,7547.790000,0.596345,67.000000,70.000000,-163.573000,nan,1000.000000,1000.000000
1,172.675461,-43.580467,7547.790000,0.586377,67.000000,70.000000,-150.133000,nan,1000.000000,1000.000000
