segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.714401,-43.504112,1466.890000,0.186571,60.000000,69.000000,73.205100,nan,1000.000000,1000.000000
1,172.725143,-43.499619,1466.890000,0.031185,60.000000,69.000000,131.418000,nan,1000.000000,1000.000000
1,172.735886,-43.495121,1466.890000,0.265950,60.000000,69.000000,-125.198000,nan,1000.000000,1000.000000
1,172.746628,-43.490623,1466.890000,0.377172,60.000000,69.000000,-144.630000,nan,1000.000000,1000.000000
1,172.757385,-43.486130,1466.890000,0.463748,60.000000,69.000000,179.144000,nan,1000.000000,1000.000000
1,172.768127,-43.481632,1466.890000,0.677510,60.000000,69.000000,151.944000,nan,1000.000000,1000.000000
1,172.778870,-43.477135,1466.890000,0.912531,60.000000,69.000000,139.307000,nan,1000.000000,1000.000000
1,172.789612,-43.472641,1466.890000,1.059440,60.000000,69.000000,133.744000,nan,1000.000000,1000.000000
1,172.800354,-43.468143,1466.890000,1.069460,60.000000,69.000000,131.486000,nan,1000.000000,1000.000000
1,172.811111,-43.463646,1466.890000,0.929298,60.000000,69.000000,130.993000,nan,1000.000000,1000.000000
1,172.821854,-43.459152,1466.890000,0.653784,60.000000,69.000000,131.589000,nan,1000.000000,1000.000000
1,172.832596,-43.454651,1466.890000,0.299293,60.000000,69.000000,133.046000,nan,1000.000000,1000.000000
1,172.716614,-43.506905,2400.470000,0.066851,60.000000,69.000000,111.437000,nan,1000.000000,1000.000000
1,172.727371,-43.502407,2400.470000,0.170170,60.000000,69.000000,-145.175000,nan,1000.000000,1000.000000
1,172.738113,-43.497910,2400.470000,0.394427,60.000000,69.000000,-136.082000,nan,1000.000000,1000.000000
1,172.748856,-43.493416,2400.470000,0.485748,60.000000,69.000000,-155.611000,nan,1000.000000,1000.000000
1,172.759598,-43.488918,2400.470000,0.624370,60.000000,69.000000,169.406000,nan,1000.000000,1000.000000
1,172.770355,-43.484421,2400.470000,0.936803,60.000000,69.000000,145.869000,nan,1000.000000,1000.000000
1,172.781097,-43.479927,2400.470000,1.262700,60.000000,69.000000,135.350000,nan,1000.000000,1000.000000
1,172.791840,-43.475430,2400.470000,1.461730,60.000000,69.000000,130.807000,nan,1000.000000,1000.000000
1,172.802582,-43.470932,2400.470000,1.466730,60.000000,69.000000,129.015000,nan,1000.000000,1000.000000
1,172.813324,-43.466438,2400.470000,1.259770,60.000000,69.000000,128.637000,nan,1000.000000,1000.000000
1,172.824081,-43.461941,2400.470000,0.867051,60.000000,69.000000,129.050000,nan,1000.000000,1000.000000
1,172.834824,-43.457443,2400.470000,0.378434,60.000000,69.000000,129.957000,nan,1000.000000,1000.000000
1,172.718842,-43.509697,3334.050000,0.069707,60.000000,69.000000,161.812000,nan,1000.000000,1000.000000
1,172.729584,-43.505199,3334.050000,0.215762,60.000000,69.000000,-156.603000,nan,1000.000000,1000.000000
1,172.740341,-43.500702,3334.050000,0.384667,60.000000,69.000000,-151.221000,nan,1000.000000,1000.000000
1,172.751083,-43.496208,3334.050000,0.480160,60.000000,69.000000,-169.523000,nan,1000.000000,1000.000000
1,172.761826,-43.491711,3334.050000,0.656379,60.000000,69.000000,159.917000,nan,1000.000000,1000.000000
1,172.772568,-43.487213,3334.050000,0.997035,60.000000,69.000000,140.080000,nan,1000.000000,1000.000000
1,172.783310,-43.482719,3334.050000,1.352410,60.000000,69.000000,131.212000,nan,1000.000000,1000.000000
1,172.794067,-43.478222,3334.050000,1.578230,60.000000,69.000000,127.504000,nan,1000.000000,1000.000000
1,172.804810,-43.473724,3334.050000,1.592550,60.000000,69.000000,126.175000,nan,1000.000000,1000.000000
1,172.815552,-43.469227,3334.050000,1.368230,60.000000,69.000000,126.022000,nan,1000.000000,1000.000000
1,172.826294,-43.464729,3334.050000,0.934897,60.000000,69.000000,126.460000,nan,1000.000000,1000.000000
1,172.837036,-43.460236,3334.050000,0.400618,60.000000,69.000000,127.180000,nan,1000.000000,1000.000000
1,172.721069,-43.512486,4267.630000,0.057422,60.000000,69.000000,154.707000,nan,1000.000000,1000.000000
