segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.804077,-43.531582,6.379910,0.175491,69.000000,78.000000,178.935000,nan,1.000000,1.000000
1,172.815643,-43.528358,7.358060,0.051179,69.000000,78.000000,-166.862000,nan,1.000000,1.000000
1,172.700745,-43.562332,8.336210,0.122581,69.000000,78.000000,105.522000,nan,1.000000,1.000000
1,172.712326,-43.559109,1.489170,0.321026,69.000000,78.000000,110.807000,nan,1.000000,1.000000
1,172.723907,-43.555885,2.467320,0.520961,69.000000,78.000000,117.271000,nan,1.000000,1.000000
1,172.735489,-43.552666,3.445470,0.667943,69.000000,78.000000,124.236000,nan,1.000000,1.000000
1,172.747070,-43.549438,4.423620,0.728001,69.000000,78.000000,131.347000,nan,1.000000,1.000000
1,172.758667,-43.546219,5.401760,0.690897,69.000000,78.000000,138.533000,nan,1.000000,1.000000
1,172.770233,-43.542995,6.379910,0.572214,69.000000,78.000000,145.877000,nan,1.000000,1.000000
1,172.781830,-43.539772,7.358060,0.407791,69.000000,78.000000,153.627000,nan,1.000000,1.000000
1,172.793411,-43.536549,8.336210,0.240671,69.000000,78.000000,162.268000,nan,1.000000,1.000000
1,172.804993,-43.533325,1.489170,0.106942,69.000000,78.000000,172.823000,nan,1.000000,1.000000
1,172.816574,-43.530106,2.467320,0.026426,69.000000,78.000000,-171.281000,nan,1.000000,1.000000
1,172.701660,-43.564079,3.445470,0.058908,69.000000,78.000000,83.337400,nan,1.000000,1.000000
1,172.713257,-43.560852,4.423620,0.178184,69.000000,78.000000,107.120000,nan,1.000000,1.000000
1,172.724823,-43.557632,5.401760,0.311030,69.000000,78.000000,120.020000,nan,1.000000,1.000000
1,172.736420,-43.554409,6.379910,0.410606,69.000000,78.000000,128.325000,nan,1.000000,1.000000
1,172.748001,-43.551186,7.358060,0.451117,69.000000,78.000000,134.530000,nan,1.000000,1.000000
1,172.759583,-43.547962,8.336210,0.423684,69.000000,78.000000,140.183000,nan,1.000000,1.000000
1,172.771164,-43.544739,1.489170,0.339501,69.000000,78.000000,145.955000,nan,1.000000,1.000000
1,172.782745,-43.541519,2.467320,0.226683,69.000000,78.000000,152.190000,nan,1.000000,1.000000
1,172.794342,-43.538296,3.445470,0.118177,69.000000,78.000000,159.284000,nan,1.000000,1.000000
1,172.805908,-43.535072,4.423620,0.039926,69.000000,78.000000,168.616000,nan,1.000000,1.000000
1,172.817505,-43.531849,5.401760,0.003634,69.000000,78.000000,-156.227000,nan,1.000000,1.000000
1,172.702591,-43.565823,6.379910,0.062821,69.000000,78.000000,-15.074600,nan,1.000000,1.000000
1,172.714172,-43.562599,7.358060,0.050267,69.000000,78.000000,117.328000,nan,1.000000,1.000000
1,172.725754,-43.559380,8.336210,0.185051,69.000000,78.000000,151.191000,nan,1.000000,1.000000
1,172.737335,-43.556152,1.489170,0.284315,69.000000,78.000000,158.321000,nan,1.000000,1.000000
1,172.748932,-43.552933,2.467320,0.319818,69.000000,78.000000,160.456000,nan,1.000000,1.000000
1,172.760498,-43.549709,3.445470,0.294040,69.000000,78.000000,162.499000,nan,1.000000,1.000000
1,172.772095,-43.546486,4.423620,0.221466,69.000000,78.000000,166.080000,nan,1.000000,1.000000
1,172.783676,-43.543262,5.401760,0.130690,69.000000,78.000000,172.072000,nan,1.000000,1.000000
1,172.795258,-43.540039,6.379910,0.051907,69.000000,78.000000,-176.669000,nan,1.000000,1.000000
1,172.806839,-43.536819,7.358060,0.007759,69.000000,78.000000,-120.516000,nan,1.000000,1.000000
1,172.818420,-43.533596,8.336210,0.007126,69.000000,78.000000,-17.526200,nan,1.000000,1.000000
2,172.762375,-43.540863,1.414620,0.186482,153.000000,56.000000,-36.637000,nan,1.000000,1.000000
2,172.768005,-43.548874,2.243660,0.357881,153.000000,56.000000,-30.434000,nan,1.000000,1.000000
2,172.773636,-43.556889,3.072690,0.437545,153.000000,56.000000,-27.180900,nan,1.000000,1.000000
2,172.779266,-43.564899,3.901730,0.525517,153.000000,56.000000,-21.888100,nan,1.000000,1.000000
2,172.784897,-43.572914,4.730770,0.670239,153.000000,56.000000,-10.492700,nan,1.000000,1.000000
2,172.790543,-43.580925,5.559810,0.738459,153.000000,56.000000,0.510828,nan,1.000000,1.000000
2,172.796173,-43.588940,6.388840,0.640560,153.000000,56.000000,4.156780,nan,1.000000,1.000000
2,172.801804,-43.596951,7.217880,0.503505,153.000000,56.000000,1.832530,nan,1.000000,1.000000
2,172.807434,-43.604965,1.414620,0.347815,153.000000,56.000000,-1.402800,nan,1.000000,1.000000
2,172.813065,-43.612976,2.243660,0.162582,153.000000,56.000000,-3.708440,nan,1.000000,1.000000
2,172.756195,-43.543144,3.072690,0.279270,153.000000,56.000000,-21.402500,nan,1.000000,1.000000
2,172.761826,-43.551159,3.901730,0.542159,153.000000,56.000000,-12.387300,nan,1.000000,1.000000
2,172.767456,-43.559170,4.730770,0.669752,153.000000,56.000000,-6.971090,nan,1.000000,1.000000
2,172.773087,-43.567184,5.559810,0.739500,153.000000,56.000000,-4.728680,nan,1.000000,1.000000
2,172.778717,-43.575195,6.388840,0.827116,153.000000,56.000000,-1.959750,nan,1.000000,1.000000
2,172.784348,-43.583210,7.217880,0.856057,153.000000,56.000000,2.173120,nan,1.000000,1.000000
2,172.789993,-43.591221,1.414620,0.753237,153.000000,56.000000,3.236540,nan,1.000000,1.000000
2,172.795624,-43.599236,2.243660,0.591740,153.000000,56.000000,0.204576,nan,1.000000,1.000000
2,172.801254,-43.607246,3.072690,0.400649,153.000000,56.000000,-3.607160,nan,1.000000,1.000000
2,172.806885,-43.615261,3.901730,0.180174,153.000000,56.000000,-6.207660,nan,1.000000,1.000000
2,172.750015,-43.545429,4.730770,0.303112,153.000000,56.000000,-0.482051,nan,1.000000,1.000000
2,172.755646,-43.553440,5.559810,0.634442,153.000000,56.000000,7.757510,nan,1.000000,1.000000
2,172.761276,-43.561455,6.388840,0.811363,153.000000,56.000000,13.502800,nan,1.000000,1.000000
2,172.766907,-43.569466,7.217880,0.843535,153.000000,56.000000,15.171700,nan,1.000000,1.000000
2,172.772537,-43.577480,1.414620,0.817422,153.000000,56.000000,12.758900,nan,1.000000,1.000000
2,172.778168,-43.585491,2.243660,0.760822,153.000000,56.000000,8.388810,nan,1.000000,1.000000
2,172.783813,-43.593506,3.072690,0.656469,153.000000,56.000000,1.852500,nan,1.000000,1.000000
2,172.789444,-43.601517,3.901730,0.528261,153.000000,56.000000,-6.945150,nan,1.000000,1.000000
2,172.795074,-43.609531,4.730770,0.373189,153.000000,56.000000,-15.007400,nan,1.000000,1.000000
2,172.800705,-43.617542,5.559810,0.175469,153.000000,56.000000,-20.495500,nan,1.000000,1.000000
2,172.743820,-43.547710,6.388840,0.292765,153.000000,56.000000,18.752600,nan,1.000000,1.000000
2,172.749466,-43.555725,7.217880,0.638209,153.000000,56.000000,24.323900,nan,1.000000,1.000000
2,172.755096,-43.563736,1.414620,0.832217,153.000000,56.000000,28.944100,nan,1.000000,1.000000
2,172.760727,-43.571751,2.243660,0.838361,153.000000,56.000000,30.645300,nan,1.000000,1.000000
2,172.766357,-43.579762,3.072690,0.724838,153.000000,56.000000,26.960600,nan,1.000000,1.000000
2,172.771988,-43.587776,3.901730,0.583764,153.000000,56.000000,15.917000,nan,1.000000,1.000000
2,172.777618,-43.595787,4.730770,0.479364,153.000000,56.000000,-2.105450,nan,1.000000,1.000000
2,172.783264,-43.603802,5.559810,0.420052,153.000000,56.000000,-20.429500,nan,1.000000,1.000000
2,172.788895,-43.611813,6.388840,0.335279,153.000000,56.000000,-32.115800,nan,1.000000,1.000000
2,172.794525,-43.619827,7.217880,0.171776,153.000000,56.000000,-37.696700,nan,1.000000,1.000000
2,172.737640,-43.549995,1.414620,0.251057,153.000000,56.000000,32.234500,nan,1.000000,1.000000
2,172.743271,-43.558006,2.243660,0.553112,153.000000,56.000000,35.791000,nan,1.000000,1.000000
2,172.748917,-43.566021,3.072690,0.724091,153.000000,56.000000,39.311500,nan,1.000000,1.000000
2,172.754547,-43.574032,3.901730,0.715918,153.000000,56.000000,40.881800,nan,1.000000,1.000000
2,172.760178,-43.582047,4.730770,0.573171,153.000000,56.000000,37.061000,nan,1.000000,1.000000
2,172.765808,-43.590057,5.559810,0.397609,153.000000,56.000000,20.553200,nan,1.000000,1.000000
2,172.771439,-43.598072,6.388840,0.321495,153.000000,56.000000,-13.111400,nan,1.000000,1.000000
2,172.777069,-43.606083,7.217880,0.346202,153.000000,56.000000,-38.744900,nan,1.000000,1.000000
2,172.782715,-43.614098,1.414620,0.317101,153.000000,56.000000,-48.617500,nan,1.000000,1.000000
2,172.788345,-43.622108,2.243660,0.171852,153.000000,56.000000,-51.484400,nan,1.000000,1.000000
2,172.731461,-43.552277,3.072690,0.181991,153.000000,56.000000,38.431000,nan,1.000000,1.000000
2,172.737091,-43.560291,3.901730,0.400168,153.000000,56.000000,41.388700,nan,1.000000,1.000000
2,172.742722,-43.568302,4.730770,0.523949,153.000000,56.000000,44.214300,nan,1.000000,1.000000
2,172.748367,-43.576317,5.559810,0.515591,153.000000,56.000000,45.110200,nan,1.000000,1.000000
2,172.753998,-43.584328,6.388840,0.397406,153.000000,56.000000,40.255500,nan,1.000000,1.000000
2,172.759628,-43.592342,7.217880,0.250927,153.000000,56.000000,17.057300,nan,1.000000,1.000000
2,172.765259,-43.600353,1.414620,0.234723,153.000000,56.000000,-30.109300,nan,1.000000,1.000000
2,172.770889,-43.608368,2.243660,0.305868,153.000000,56.000000,-52.688500,nan,1.000000,1.000000
2,172.776520,-43.616379,3.072690,0.294319,153.000000,56.000000,-58.483500,nan,1.000000,1.000000
2,172.782166,-43.624393,3.901730,0.162016,153.000000,56.000000,-59.252600,nan,1.000000,1.000000
2,172.725281,-43.554562,4.730770,0.109299,153.000000,56.000000,24.672100,nan,1.000000,1.000000
2,172.730911,-43.562572,5.559810,0.230061,153.000000,56.000000,32.083900,nan,1.000000,1.000000
2,172.736542,-43.570587,6.388840,0.306077,153.000000,56.000000,35.320800,nan,1.000000,1.000000
2,172.742172,-43.578598,7.217880,0.324548,153.000000,56.000000,34.372600,nan,1.000000,1.000000
2,172.747818,-43.586613,1.414620,0.279639,153.000000,56.000000,27.495600,nan,1.000000,1.000000
2,172.753448,-43.594624,2.243660,0.205884,153.000000,56.000000,4.290630,nan,1.000000,1.000000
2,172.759079,-43.602638,3.072690,0.208168,153.000000,56.000000,-33.546000,nan,1.000000,1.000000
2,172.764709,-43.610649,3.901730,0.252932,153.000000,56.000000,-52.751500,nan,1.000000,1.000000
2,172.770340,-43.618664,4.730770,0.235306,153.000000,56.000000,-59.081300,nan,1.000000,1.000000
2,172.775970,-43.626675,5.559810,0.130167,153.000000,56.000000,-60.893600,nan,1.000000,1.000000
2,172.719101,-43.556843,6.388840,0.139900,153.000000,56.000000,-24.177100,nan,1.000000,1.000000
2,172.724731,-43.564857,7.217880,0.201438,153.000000,56.000000,-16.293800,nan,1.000000,1.000000
2,172.730362,-43.572868,1.414620,0.257229,153.000000,56.000000,-8.856760,nan,1.000000,1.000000
2,172.735992,-43.580883,2.243660,0.332677,153.000000,56.000000,-0.873259,nan,1.000000,1.000000
2,172.741623,-43.588894,3.072690,0.364029,153.000000,56.000000,4.577340,nan,1.000000,1.000000
2,172.747269,-43.596909,3.901730,0.316133,153.000000,56.000000,1.272720,nan,1.000000,1.000000
2,172.752899,-43.604919,4.730770,0.260350,153.000000,56.000000,-11.555000,nan,1.000000,1.000000
2,172.758530,-43.612934,5.559810,0.214454,153.000000,56.000000,-26.578500,nan,1.000000,1.000000
2,172.764160,-43.620945,6.388840,0.152415,153.000000,56.000000,-40.413400,nan,1.000000,1.000000
2,172.769791,-43.628956,7.217880,0.075467,153.000000,56.000000,-54.360400,nan,1.000000,1.000000
