segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,165.592000,-46.312200,6350.775700,0.048270,23.500000,13.370000,161.950000,nan,5000.000000,5000.000000
1,165.649000,-46.329400,7906.544700,0.099340,23.500000,18.130000,158.090000,nan,5000.000000,5000.000000
1,165.704000,-46.346300,9769.246700,0.148020,23.500000,21.870000,157.890000,nan,5000.000000,5000.000000
1,165.759000,-46.362700,11871.709100,0.186970,23.500000,24.860000,159.440000,nan,5000.000000,5000.000000
1,165.812000,-46.378800,14167.486900,0.210820,23.500000,27.330000,162.180000,nan,5000.000000,5000.000000
1,165.864000,-46.394600,16625.729200,0.216890,23.500000,29.450000,166.170000,nan,5000.000000,5000.000000
1,165.915000,-46.410100,19227.878100,0.205540,23.500000,31.360000,171.910000,nan,5000.000000,5000.000000
1,165.965000,-46.425200,21963.444500,0.180430,23.500000,33.170000,180.540000,nan,5000.000000,5000.000000
1,166.014000,-46.440100,24828.085600,0.149100,23.500000,34.950000,194.230000,nan,5000.000000,5000.000000
1,166.062000,-46.454600,27822.026000,0.123690,23.500000,36.770000,215.640000,nan,5000.000000,5000.000000
1,166.109000,-46.468800,30947.840600,0.117200,23.500000,38.670000,242.530000,nan,5000.000000,5000.000000
1,166.155000,-46.482600,34206.857600,0.128900,23.500000,40.650000,265.130000,nan,5000.000000,5000.000000
1,166.199000,-46.496000,37600.637200,0.143530,23.500000,42.720000,279.380000,nan,5000.000000,5000.000000
1,166.242000,-46.508900,41129.865900,0.146900,23.500000,44.850000,287.510000,nan,5000.000000,5000.000000
1,166.283000,-46.521400,44791.157800,0.130120,23.500000,47.030000,291.180000,nan,5000.000000,5000.000000
1,166.323000,-46.533400,48578.584800,0.088940,23.500000,49.200000,287.720000,nan,5000.000000,5000.000000
1,166.361000,-46.544900,52485.718600,0.039790,23.500000,51.340000,235.590000,nan,5000.000000,5000.000000
1,165.617000,-46.271000,6350.775700,0.117130,23.500000,13.370000,165.660000,nan,5000.000000,5000.000000
1,165.674000,-46.288200,7906.544700,0.238190,23.500000,18.130000,157.940000,nan,5000.000000,5000.000000
1,165.730000,-46.305000,9769.246700,0.354080,23.500000,21.870000,157.270000,nan,5000.000000,5000.000000
1,165.784000,-46.321500,11871.709100,0.446210,23.500000,24.860000,158.650000,nan,5000.000000,5000.000000
1,165.838000,-46.337600,14167.486900,0.502230,23.500000,27.330000,161.210000,nan,5000.000000,5000.000000
1,165.890000,-46.353400,16625.729200,0.516030,23.500000,29.450000,164.950000,nan,5000.000000,5000.000000
1,165.941000,-46.368800,19227.878100,0.488320,23.500000,31.360000,170.300000,nan,5000.000000,5000.000000
1,165.991000,-46.384000,21963.444500,0.427230,23.500000,33.170000,178.300000,nan,5000.000000,5000.000000
1,166.040000,-46.398800,24828.085600,0.349380,23.500000,34.950000,191.030000,nan,5000.000000,5000.000000
1,166.088000,-46.413400,27822.026000,0.281820,23.500000,36.770000,211.530000,nan,5000.000000,5000.000000
1,166.135000,-46.427600,30947.840600,0.256440,23.500000,38.670000,238.970000,nan,5000.000000,5000.000000
1,166.181000,-46.441400,34206.857600,0.276890,23.500000,40.650000,263.250000,nan,5000.000000,5000.000000
1,166.225000,-46.454800,37600.637200,0.308080,23.500000,42.720000,278.620000,nan,5000.000000,5000.000000
1,166.268000,-46.467700,41129.865900,0.315290,23.500000,44.850000,287.220000,nan,5000.000000,5000.000000
1,166.309000,-46.480200,44791.157800,0.277960,23.500000,47.030000,291.070000,nan,5000.000000,5000.000000
1,166.349000,-46.492200,48578.584800,0.188040,23.500000,49.200000,288.040000,nan,5000.000000,5000.000000
1,166.387000,-46.503600,52485.718600,0.077880,23.500000,51.340000,240.490000,nan,5000.000000,5000.000000
1,165.643000,-46.229700,6350.775700,0.199350,23.500000,13.370000,165.490000,nan,5000.000000,5000.000000
1,165.700000,-46.247000,7906.544700,0.405840,23.500000,18.130000,156.940000,nan,5000.000000,5000.000000
