segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,179.199500,-37.373665,33785.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.192865,-37.329015,33785.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.186238,-37.284363,33785.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.179620,-37.239710,33785.350000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.173008,-37.195058,33785.350000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.166403,-37.150405,33785.350000,0.160000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.159810,-37.105755,33785.350000,0.270000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.153222,-37.061102,33785.350000,0.370000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.146642,-37.016450,33785.350000,0.410000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.140073,-36.971800,33785.350000,0.380000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.133508,-36.927147,33785.350000,0.290000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.126953,-36.882495,33785.350000,0.180000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.120407,-36.837845,33785.350000,0.080000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.113867,-36.793195,33785.350000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.107332,-36.748542,33785.350000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.153308,-37.423270,32075.250000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.146698,-37.378613,32075.250000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.140093,-37.333957,32075.250000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.133495,-37.289302,32075.250000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.126910,-37.244647,32075.250000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.120330,-37.199990,32075.250000,0.170000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.113757,-37.155335,32075.250000,0.300000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.107195,-37.110683,32075.250000,0.430000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.100640,-37.066025,32075.250000,0.510000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.094092,-37.021370,32075.250000,0.520000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.087552,-36.976717,32075.250000,0.440000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.081018,-36.932060,32075.250000,0.310000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.074493,-36.887405,32075.250000,0.180000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.067977,-36.842753,32075.250000,0.070000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.061467,-36.798100,32075.250000,0.020000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.054965,-36.753445,32075.250000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.100468,-37.428195,30365.150000,0.000000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.093887,-37.383535,30365.150000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.087315,-37.338875,30365.150000,0.030000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.080750,-37.294218,30365.150000,0.080000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.074192,-37.249560,30365.150000,0.180000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.067645,-37.204900,30365.150000,0.330000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.061105,-37.160242,30365.150000,0.490000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.054570,-37.115585,30365.150000,0.610000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.048047,-37.070925,30365.150000,0.660000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.041532,-37.026268,30365.150000,0.610000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.035023,-36.981610,30365.150000,0.470000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.028520,-36.936950,30365.150000,0.300000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.022025,-36.892292,30365.150000,0.150000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.015540,-36.847638,30365.150000,0.060000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
1,179.009062,-36.802982,30365.150000,0.010000,354.000000,20.000000,-134.000000,nan,5000.000000,5000.000000
